summary_nr,fatality_ind,partition
201923026,1,train
201923034,1,test
201923042,1,test
201923059,1,test
201923067,1,train
201923075,1,test
201923083,1,test
201923091,1,test
201923109,1,train
201923117,1,test
201923125,1,test
201923133,1,test
201923141,1,test
201923158,1,test
201923166,1,train
201923174,1,train
201923182,1,train
201923190,1,train
201923208,1,test
201923216,1,test
201923224,1,test
201923232,1,test
201923240,1,test
201923257,1,train
201923265,1,test
201923273,1,test
201923299,1,train
201923307,1,test
201923323,1,test
201923331,1,test
201923349,1,test
201923356,1,test
201923364,1,test
201923372,1,test
201923380,1,train
201923406,1,train
201923430,1,test
201923455,1,test
201923463,1,test
201923471,1,test
201923489,1,test
201923497,1,train
201923513,1,train
201923521,1,train
201923547,1,test
201923554,1,test
201923562,1,train
201923588,1,train
201923596,1,train
201923604,1,test
201923612,1,train
201923620,1,train
201923638,1,train
201923653,1,test
201923661,1,train
201923687,1,test
201923695,1,train
201923703,1,test
201923711,1,train
201923729,1,train
201923737,1,test
201923760,1,test
201923794,1,test
201923802,1,test
201923810,1,test
201923828,1,test
201923836,1,test
201923844,1,train
201923851,1,test
201923869,1,test
201923885,1,test
201923893,1,test
201923901,1,test
201923919,1,test
201923935,1,train
201923950,1,test
201923968,1,test
201923976,1,test
201923992,1,test
201924008,1,train
201924016,1,train
201924024,1,test
201924032,1,test
201924040,1,test
201924057,1,test
201924065,1,test
201924073,1,test
201924081,1,test
201924107,1,test
201924115,1,test
201924123,1,test
201924131,1,train
201924149,1,test
201924156,1,train
201924164,1,test
201924172,1,train
201924180,1,test
201924198,1,train
201924206,1,test
201924214,1,test
201924222,1,test
201924248,1,test
201924255,1,test
201924263,1,test
201924271,1,test
201924289,1,test
201924297,1,train
201924313,1,test
201924321,1,test
201924339,1,train
201924347,1,test
201924354,1,train
201924362,1,train
201924370,1,test
201924388,1,test
201924420,1,test
201924461,1,test
201924479,1,test
201924495,1,test
201924503,1,test
201924511,1,test
201924529,1,test
201924560,1,train
201924578,1,test
201924586,1,test
201924594,1,test
201924602,1,train
201924610,1,test
201924628,1,test
201924644,1,train
201924669,1,test
201924677,1,test
201924685,1,test
201924701,1,test
201924719,1,validation
201924727,1,test
201924735,1,validation
201924743,1,validation
201924750,1,validation
201924768,1,validation
201924776,1,validation
201924784,1,validation
201924792,1,validation
201924800,1,validation
201924818,1,validation
201924826,1,validation
201924834,1,validation
201924842,1,validation
201924867,1,validation
201924875,1,validation
201924883,1,validation
201924891,1,validation
201924909,1,validation
201924917,1,validation
201924925,1,validation
201924933,1,validation
201924941,1,validation
201924958,1,validation
201924966,1,validation
201924974,1,validation
201924982,1,validation
201924990,1,validation
201925005,1,validation
201925013,1,validation
201925039,1,validation
201925047,1,validation
201925054,1,validation
201925062,1,validation
201925088,1,validation
201925096,1,validation
201925104,1,validation
201925112,1,validation
201925138,1,validation
201925146,1,validation
201925153,1,validation
201925161,1,validation
201925179,1,validation
201925187,1,validation
201925195,1,validation
201925211,1,validation
201925229,1,validation
201925245,1,validation
201925252,1,validation
201925260,1,validation
201925286,1,validation
201925302,1,validation
201925310,1,validation
201925328,1,validation
201925336,1,validation
201925344,1,validation
201925369,1,validation
201925377,1,validation
201925385,1,validation
201925393,1,validation
201925427,1,validation
201925435,1,validation
201925450,1,validation
201925476,1,validation
201925484,1,validation
201925492,1,validation
201925518,1,validation
201925526,1,validation
201925534,1,validation
201925542,1,validation
201925559,1,validation
201925567,1,validation
201925575,1,validation
201925583,1,validation
201925609,1,validation
201925617,1,validation
201925625,1,validation
201925633,1,validation
201925641,1,validation
201931011,1,test
201931037,1,train
201931045,1,test
201931052,1,test
201931060,1,test
201931078,1,test
201931086,1,train
201931094,1,test
201931102,1,train
201931110,1,test
201931128,1,test
201931136,1,test
201931151,0,test
201931169,1,test
201931185,1,test
201931193,1,test
201931201,1,train
201941010,0,train
201941028,1,train
201941036,0,test
201941044,0,test
201941051,1,test
201941069,1,test
201941077,0,test
201941101,1,test
201941119,0,train
201941143,0,test
201941150,0,train
201941168,0,test
201941184,1,test
201941192,1,test
201941200,0,test
201941226,0,test
201941259,1,train
201941275,1,test
201941283,1,train
201941309,1,train
201941317,1,test
201941408,1,train
201941416,0,test
201941424,1,test
201941531,1,test
201941549,1,train
201941556,1,test
201941564,1,train
201941572,1,test
201941580,1,test
201941598,1,test
201941606,1,test
201941622,1,test
201941630,1,test
201941655,0,train
201941663,1,train
201941671,0,test
201941697,1,test
201941705,1,train
201941739,1,test
201941788,1,test
201941812,1,test
201941820,0,test
201941838,0,train
201941879,1,test
201941887,1,test
201941895,1,train
201942000,1,train
201942034,1,test
201942059,1,test
201942075,1,train
201942083,0,test
201942109,1,train
201942117,1,test
201942216,1,test
201942224,1,test
201942232,0,test
201942240,1,train
201942257,0,train
201942273,1,train
201942281,0,test
201942398,1,test
201942406,0,test
201942414,1,train
201942422,1,test
201942430,1,test
201942448,1,train
201942547,1,test
201942562,1,train
201942570,1,train
201942588,1,test
201942596,1,test
201942604,1,train
201942612,1,test
201942653,1,train
201942661,1,test
201942687,0,train
201942695,0,test
201942703,1,train
201942711,0,train
201942737,1,test
201942745,0,test
201942752,1,validation
201942760,1,validation
201942778,1,validation
201942786,0,validation
201942810,1,validation
201942836,0,validation
201942844,1,validation
201942851,0,validation
201942869,1,validation
201942877,1,validation
201942893,1,validation
201942901,1,validation
201942919,1,validation
201942927,1,validation
201942935,1,validation
201942950,1,validation
201942968,1,validation
201942976,1,validation
201942984,1,validation
201942992,1,validation
201943008,1,validation
201943024,1,validation
201943032,1,validation
201943040,1,validation
201943057,1,validation
201951019,1,train
201951027,1,test
201951035,1,test
201951043,1,test
201951050,0,train
201951068,0,test
201951076,0,test
201951084,0,train
201951092,1,test
201951100,0,train
201951118,0,test
201951126,1,test
201951134,1,test
201951142,1,train
201951159,0,test
201951175,1,train
201951183,1,test
201951191,1,test
201951209,1,test
201951225,0,test
201951233,1,test
201951241,1,train
201951258,0,test
201951266,1,train
201951274,1,test
201951282,0,train
201951290,1,train
201951308,1,test
201951316,0,train
201951324,1,train
201951332,1,train
201951357,0,train
201951365,1,test
201951373,1,train
201951381,0,test
201951407,1,train
201951423,0,test
201951431,0,test
201951456,0,test
201951464,0,test
201951472,0,train
201951480,1,test
201951498,0,test
201951506,1,test
201951514,1,train
201951548,1,test
201951555,1,test
201951563,1,test
201951571,1,train
201951589,0,test
201951597,0,test
201951605,0,train
201951613,0,test
201951621,1,train
201951639,1,train
201951647,1,train
201951654,0,test
201951662,0,test
201951670,1,test
201951688,0,test
201951696,0,test
201951704,0,test
201951811,0,train
201951829,0,test
201951837,0,train
201951845,1,test
201951852,0,test
201951860,0,test
201951878,0,train
201951886,0,test
201951894,1,test
201951910,1,train
201952009,0,test
201952017,1,train
201952033,0,test
201952041,0,test
201952058,0,test
201952066,1,test
201952082,0,test
201952090,0,train
201952108,1,test
201952116,0,test
201952140,0,test
201952165,1,test
201952173,1,test
201952181,0,test
201952306,0,train
201952413,0,test
201952421,0,train
201952439,0,test
201952447,1,test
201952454,1,train
201952462,0,train
201952470,0,test
201952488,1,test
201952496,1,train
201952504,1,test
201952538,0,test
201952546,0,test
201952553,0,train
201952561,0,test
201952579,0,train
201952587,0,train
201952595,0,test
201952603,0,test
201952611,1,test
201952629,1,test
201952637,0,train
201952645,0,test
201952652,1,train
201952660,1,train
201952678,0,test
201952686,1,test
201952694,0,train
201952801,1,train
201952819,1,train
201952827,1,train
201952835,0,test
201952843,0,test
201952850,0,test
201952868,1,test
201952876,0,train
201952884,0,test
201952900,0,train
201952918,0,train
201952926,0,train
201952934,0,test
201952942,0,test
201952959,1,test
201952967,0,train
201952975,0,train
201952991,0,test
201953007,0,test
201953015,1,train
201953023,1,test
201953031,0,train
201953049,0,test
201953056,1,test
201953064,1,test
201953072,1,test
201953080,0,train
201953106,1,train
201953114,1,test
201953130,0,train
201953148,0,test
201953155,0,test
201953163,1,train
201953171,1,train
201953189,0,train
201953197,0,train
201953205,1,test
201953213,1,test
201953221,0,test
201953239,1,test
201953247,1,test
201953254,0,train
201953262,1,test
201953270,1,train
201953288,1,test
201953296,0,test
201953304,0,test
201953312,0,train
201953320,1,test
201953338,0,train
201953346,0,test
201953361,0,train
201953379,1,test
201953387,1,test
201953403,1,test
201953411,1,train
201953429,1,train
201953437,0,test
201953445,0,train
201953452,1,test
201953460,0,test
201953478,1,test
201953486,0,test
201953494,0,test
201953510,0,train
201953528,0,test
201953536,1,test
201953544,1,test
201953551,1,train
201953569,0,test
201953577,0,test
201953585,1,test
201953593,1,train
201953601,0,test
201953619,1,test
201953627,0,test
201953635,0,test
201953643,0,test
201953650,1,test
201953668,0,train
201953684,1,train
201953692,0,test
201953700,0,train
201953718,0,test
201953726,0,test
201953734,1,test
201953742,1,test
201953759,1,test
201953767,0,test
201953775,0,train
201953809,1,train
201953817,0,test
201953833,1,train
201953858,0,test
201953866,0,train
201953874,0,train
201953882,0,test
201953890,0,test
201953908,1,test
201953932,1,test
201953940,0,test
201953957,0,test
201953965,0,test
201953973,0,test
201953981,0,train
201953999,0,test
201954005,1,test
201954013,0,test
201954021,0,test
201954039,1,test
201954047,0,test
201954054,1,test
201954062,0,test
201954070,0,test
201954088,0,test
201954096,1,train
201954112,0,train
201954120,0,train
201954138,0,test
201954146,1,test
201954153,0,test
201954161,0,test
201954179,1,test
201954187,1,test
201954195,0,test
201954203,0,test
201954211,0,train
201954229,0,test
201954237,1,test
201954245,1,test
201954252,1,test
201954260,1,train
201954278,1,train
201954286,0,test
201954294,1,train
201954302,0,train
201954328,0,test
201954336,0,train
201954344,1,test
201954351,1,train
201954369,1,train
201954385,0,train
201954393,0,test
201954401,0,train
201954419,0,test
201954427,1,test
201954435,1,train
201954443,0,test
201954468,0,train
201954476,1,test
201954484,1,test
201954492,0,train
201954518,0,test
201954526,0,test
201954534,1,test
201954542,0,test
201954559,1,train
201954567,0,test
201954575,1,test
201954583,0,train
201954591,1,test
201954609,0,test
201954625,1,test
201954633,0,test
201954641,0,test
201954658,0,test
201954674,1,train
201954682,0,test
201954732,1,test
201954740,1,train
201954757,0,train
201954765,1,test
201954781,0,train
201954799,0,test
201954807,0,train
201954815,0,test
201954823,0,train
201954831,0,test
201954849,0,test
201954856,1,test
201954864,1,train
201954872,0,train
201954880,1,test
201954898,0,test
201954906,0,test
201954948,0,train
201954955,0,test
201954963,0,test
201954989,0,test
201954997,1,test
201955036,0,train
201955044,1,test
201955051,1,test
201955077,0,train
201955085,0,test
201955101,0,train
201955119,0,test
201955127,0,test
201955135,0,test
201955143,1,test
201955150,0,train
201955168,0,train
201955176,1,train
201955184,1,test
201955192,0,test
201955218,0,train
201955226,0,test
201955234,0,test
201955242,0,test
201955259,0,test
201955283,0,test
201955291,1,train
201955309,0,train
201955333,1,test
201955358,1,test
201955366,0,test
201955374,0,train
201955390,1,train
201955416,1,test
201955432,0,train
201955440,0,test
201955465,0,train
201955499,1,test
201955507,0,train
201955531,1,test
201955549,1,test
201955556,1,train
201955564,0,train
201955572,1,train
201955580,1,test
201955598,1,test
201955614,1,test
201955622,0,test
201955630,1,train
201955648,0,validation
201955655,0,validation
201955663,0,validation
201955671,1,validation
201955697,0,validation
201955705,0,validation
201955713,0,test
201955721,0,validation
201955762,1,validation
201955770,0,validation
201955788,0,validation
201955796,1,validation
201955804,1,validation
201955820,1,validation
201955838,1,validation
201955846,0,validation
201955853,1,validation
201955861,1,validation
201955879,0,validation
201955887,1,validation
201955903,0,validation
201955911,0,validation
201955929,1,validation
201955945,1,validation
201955978,0,validation
201955986,0,validation
201955994,1,validation
201956000,1,validation
201956018,0,validation
201956026,0,validation
201956042,0,validation
201956067,0,validation
201956091,0,validation
201956109,0,validation
201956117,0,validation
201956125,1,validation
201956133,0,validation
201956166,0,validation
201956174,0,validation
201956182,1,validation
201956208,0,validation
201956216,0,validation
201956224,1,validation
201956232,0,validation
201956240,0,validation
201956257,1,validation
201956265,1,validation
201956273,0,validation
201956281,0,validation
201956299,1,validation
201956315,0,validation
201956323,1,validation
201956331,0,validation
201956349,1,validation
201956356,0,validation
201956364,0,validation
201956372,0,validation
201981065,1,train
201981073,1,test
201981081,1,test
201981099,0,test
201981107,0,train
201981123,1,train
201981131,1,test
201981149,1,train
201981164,1,train
201981172,1,train
201981180,1,train
201981198,1,train
201981206,1,test
201981214,1,test
201981222,1,train
201981230,1,test
201981248,1,test
201981255,1,test
201981289,1,test
201981297,1,test
201981305,1,train
201981313,1,test
201981321,1,test
201981339,0,test
201981347,1,test
201981354,1,test
201981362,1,train
201981370,1,train
201981396,1,train
201981404,1,test
201981412,0,test
201981420,1,test
201981438,1,test
201981446,0,test
201981453,0,test
201981461,0,test
201981487,0,test
201981495,0,test
201981503,1,test
201981511,1,train
201981529,1,test
201981537,1,train
201981545,1,train
201981552,1,train
201981560,1,test
201981578,1,test
201981586,0,train
201981602,1,test
201981610,1,test
201981628,1,train
201981636,0,train
201981644,1,test
201981651,1,train
201981669,1,test
201981677,0,test
201981719,0,test
201981727,0,test
201981735,1,test
201981743,0,test
201981750,0,test
201981768,1,train
201981776,1,test
201981792,1,train
201981800,0,test
201981818,0,train
201981826,0,train
201981834,1,test
201981842,1,test
201981859,1,train
201981867,1,test
201981875,1,test
201981883,1,test
201981891,0,train
201981909,1,test
201981917,0,test
201981933,1,test
201981941,1,train
201981958,1,test
201981966,1,test
201981974,0,test
201981982,0,train
201981990,1,train
201982006,1,test
201982014,0,test
201982022,0,test
201982030,0,test
201982048,1,test
201982055,1,test
201982063,1,train
201982089,1,train
201982105,0,test
201982139,0,test
201982147,1,test
201982154,1,test
201982162,0,test
201982170,0,test
201982188,1,test
201982196,1,test
201982204,1,test
201982212,1,test
201982238,0,test
201982246,1,train
201982253,1,test
201982261,0,test
201982279,0,train
201982287,0,test
201982295,0,test
201982303,1,test
201982329,1,train
201982337,1,test
201982345,1,test
201982352,1,test
201982360,1,train
201982378,1,train
201982386,0,test
201982394,0,test
201982402,0,test
201982428,1,train
201982436,1,train
201982444,1,test
201982451,1,test
201982469,1,train
201982477,1,test
201982485,0,test
201982501,1,test
201982527,1,test
201982535,1,test
201982543,1,test
201982550,1,test
201982568,1,test
201982576,0,test
201982584,1,train
201982600,1,test
201982618,1,test
201982626,1,test
201982634,1,test
201982642,1,test
201982659,1,train
201982667,1,train
201982683,0,test
201982691,0,test
201982709,0,train
201982717,1,train
201982725,0,test
201982733,1,train
201982741,1,test
201982758,0,train
201982774,1,test
201982782,0,test
201982790,1,test
201982808,0,test
201982816,1,train
201982824,0,train
201982840,1,test
201982857,1,test
201982865,0,test
201983285,1,test
201983376,0,train
201983384,1,train
201983491,1,test
201983814,0,test
201983913,1,train
201983921,0,test
201983939,1,test
201983947,0,test
201983954,1,train
201984275,1,test
201984465,0,test
201984499,1,train
201984762,1,test
201984770,1,train
201984796,1,test
201984804,1,train
201984820,0,train
201984903,0,train
201985017,1,train
201985223,1,test
201985231,0,train
201985249,1,test
201985454,0,test
201986262,0,train
201986478,0,test
201986486,1,test
201986494,1,test
201986502,1,test
201986510,1,train
201986627,0,train
201986734,1,test
201986742,1,train
201986759,0,test
201986767,0,test
201986775,1,test
201986783,1,test
201986791,1,test
201986908,0,test
201986916,1,test
201986924,1,train
201986932,0,test
201987146,1,test
201987559,0,test
201988466,1,test
201988672,0,test
201988680,1,test
201988698,0,train
201988805,0,test
201988813,0,test
201988821,0,test
201988839,0,train
201988946,1,test
201988953,1,test
201988961,1,test
201989274,0,train
201989282,0,test
201989290,1,train
201989324,0,train
201989332,0,train
201989340,1,test
201989357,0,test
201989365,0,test
201989373,1,test
201989399,1,test
201989407,0,test
201989415,0,test
201989423,1,train
201989431,1,train
201989548,1,test
201989555,0,test
201989662,1,test
201989670,0,train
201989688,0,test
201989696,0,test
201989704,1,test
201989720,0,test
201989738,1,test
201989746,1,test
201989753,0,test
201989761,0,test
201989779,1,test
201989787,0,test
201989795,0,test
201989811,0,test
201989829,1,train
201989837,0,train
201989845,1,test
201989852,0,test
201989860,1,test
201989878,1,test
201989886,0,train
201989894,1,test
201989902,1,test
201989910,0,train
201989928,0,train
201989936,0,test
201989944,0,test
201989951,0,test
201989969,1,test
201989977,1,test
201989985,0,test
201989993,0,test
201990017,1,test
201990025,1,test
201990132,1,train
201990140,0,train
201990462,0,train
201990470,1,train
201990587,0,test
201990793,1,test
201990801,0,test
201990819,0,test
201990827,1,test
201990835,0,train
201990843,0,test
201990868,0,test
201990876,0,train
201990884,0,train
201990991,0,train
201991015,1,test
201991023,1,train
201991031,0,test
201991130,0,test
201991247,1,train
201991254,1,test
201991262,0,train
201991270,0,test
201991288,1,train
201991296,0,test
201991304,1,test
201991312,0,test
201991338,1,test
201991361,1,test
201991379,1,test
201991387,0,test
201991395,1,test
201991403,1,train
201991411,1,test
201991429,1,test
201991437,0,test
201991445,1,test
201991478,1,test
201991494,0,train
201991502,0,train
201991510,1,test
201991528,1,train
201991536,0,test
201991544,0,test
201991569,0,test
201991577,0,test
201991585,0,test
201991593,1,test
201991601,0,test
201991619,0,test
201991627,0,train
201991635,1,test
201991643,0,test
201991650,0,test
201991668,1,train
201991676,1,test
201991684,0,test
201991692,1,test
201991700,0,test
201991718,0,train
201991726,1,test
201991734,0,test
201991742,1,test
201991759,0,test
201991767,1,train
201991775,0,test
201991783,1,test
201991791,1,train
201991809,0,train
201991817,1,test
201991833,0,test
201991841,1,test
201991858,1,test
201991874,1,test
201991882,1,train
201991908,1,test
201991916,1,test
201991924,1,train
201991932,0,train
201991940,1,test
201991957,1,test
201991973,1,test
201991981,1,test
201991999,1,train
201992005,0,test
201992013,1,test
201992021,1,test
201992039,1,test
201992047,1,train
201992054,1,test
201992062,1,train
201992070,0,test
201992096,1,test
201992104,1,test
201992112,1,train
201992120,1,train
201992138,1,test
201992146,1,test
201992153,1,test
201992161,1,test
201992179,1,train
201992187,1,test
201992195,0,train
201992203,0,test
201992211,0,test
201992336,1,test
201992344,0,train
201992351,1,test
201992369,1,test
201992377,0,test
201992385,1,train
201992393,0,test
201992401,1,train
201992419,0,test
201992427,1,test
201992443,1,test
201992450,1,test
201992468,1,train
201992484,1,train
201992492,1,test
201992500,1,test
201992518,1,train
201992526,0,test
201992534,1,test
201992542,1,test
201992559,1,train
201992567,1,test
201992575,0,train
201992583,0,test
201992609,1,train
201992625,0,test
201992641,1,test
201992658,0,test
201992666,0,test
201992674,0,test
201992682,1,test
201992708,0,test
201992724,1,test
201992732,0,train
201992740,0,test
201992765,1,train
201992773,1,test
201992781,1,test
201992799,1,test
201992807,1,test
201992815,0,test
201992823,1,train
201992831,1,test
201992849,1,train
201992864,1,train
201992872,1,test
201992880,1,test
201992898,1,test
201992906,1,test
201992914,1,test
201992922,1,train
201992930,1,test
201992948,1,test
201992955,1,train
201992963,0,test
201992971,0,train
201992989,1,test
201992997,1,test
202003026,1,train
202003034,1,test
202003042,1,test
202003059,1,test
202003067,1,test
202003091,1,train
202003109,1,train
202003125,1,test
202003133,1,train
202003141,1,test
202003158,1,test
202003182,1,test
202003190,1,train
202003208,1,test
202003216,0,test
202003224,1,test
202003232,1,train
202003240,1,test
202003257,1,test
202003265,1,test
202003273,1,test
202003281,1,test
202003307,1,test
202003315,1,test
202003323,1,test
202003331,1,train
202003364,1,train
202003372,1,test
202003380,1,train
202003398,1,test
202003406,1,train
202003414,1,train
202003737,1,test
202003745,1,train
202003752,1,test
202003760,1,test
202003778,1,train
202003786,1,test
202003794,1,train
202003802,1,test
202003828,1,train
202003836,1,train
202003844,1,test
202003869,1,test
202003877,1,train
202003893,1,test
202003901,1,train
202003919,1,train
202003943,1,train
202003950,1,train
202003968,1,test
202003976,1,train
202003984,1,test
202003992,1,test
202004008,1,test
202004016,1,train
202004057,1,train
202004164,1,test
202004180,1,test
202004198,1,train
202004206,1,test
202004214,1,test
202004222,1,test
202004230,1,test
202004248,1,train
202004263,1,test
202004271,1,test
202004289,1,test
202004297,1,train
202004305,1,test
202004313,1,test
202004321,1,test
202004339,1,train
202004347,1,train
202004362,1,test
202004388,1,test
202004396,1,train
202004420,1,train
202004438,1,test
202004446,1,train
202004453,1,test
202004461,1,test
202004479,1,test
202004487,1,test
202004495,1,test
202004511,1,test
202004529,1,test
202004537,1,test
202004545,1,train
202004552,1,test
202004578,1,test
202004586,1,test
202004594,1,test
202004602,1,test
202004610,1,train
202004628,1,test
202004636,1,test
202004651,1,test
202004669,1,train
202004677,1,test
202004685,1,test
202004693,1,test
202004701,1,test
202004719,1,test
202004727,1,test
202004735,1,test
202004743,1,test
202004750,1,test
202004776,1,test
202004792,1,test
202004800,1,train
202004818,1,test
202004826,1,train
202004842,1,train
202004859,1,test
202004867,1,test
202004875,1,test
202004883,1,train
202004891,1,test
202004909,0,test
202004917,0,test
202004925,1,test
202004933,1,test
202004941,1,train
202004958,1,test
202004966,1,test
202004974,1,train
202004990,1,train
202005013,1,test
202005021,1,train
202005047,1,train
202005070,1,test
202005088,1,test
202005104,1,test
202005112,1,train
202005120,1,test
202005138,1,test
202005146,1,test
202005153,1,test
202005161,1,train
202005179,1,train
202005187,1,test
202005195,1,test
202005203,1,test
202005211,1,test
202005237,1,test
202005245,1,test
202005252,1,validation
202005286,1,validation
202005294,1,validation
202005302,1,validation
202005310,1,validation
202005328,1,validation
202005336,1,validation
202005344,1,validation
202005351,1,validation
202005369,1,validation
202005377,1,validation
202005385,1,validation
202005393,1,validation
202005401,1,validation
202005419,1,validation
202005427,1,validation
202005435,0,validation
202005450,1,validation
202005468,1,validation
202005484,1,validation
202005500,1,validation
202005526,1,validation
202005534,1,validation
202005542,1,validation
202005559,1,validation
202005567,1,validation
202005583,1,validation
202005591,1,validation
202005617,1,validation
202005625,1,validation
202005641,1,validation
202005658,1,validation
202005666,1,validation
202005674,1,validation
202005682,1,validation
202013017,0,test
202013025,1,test
202013033,1,train
202013041,1,test
202013058,1,test
202013066,1,test
202013074,1,test
202013082,1,test
202013090,1,train
202013108,1,test
202013116,1,test
202013124,1,test
202013132,1,test
202013140,1,test
202013157,1,test
202013173,1,test
202013181,1,test
202013199,1,test
202013207,1,test
202013215,1,test
202013223,1,test
202013231,1,test
202013249,1,test
202013256,1,train
202013264,0,train
202013272,1,train
202013280,1,test
202013298,1,test
202013306,1,test
202013314,1,test
202013322,1,test
202013348,0,test
202013355,1,test
202013553,0,test
202013561,1,train
202013579,1,test
202013587,1,test
202013595,1,test
202013603,0,test
202013629,1,test
202013637,0,test
202013645,1,test
202013652,1,train
202013660,1,train
202013678,1,test
202013686,1,train
202013694,0,test
202013702,1,test
202013710,1,test
202013728,1,train
202013744,1,test
202013751,1,test
202013769,1,test
202013785,1,test
202013793,1,train
202013801,1,test
202013819,1,test
202013850,1,train
202013868,1,test
202013876,1,test
202013884,0,test
202013892,1,train
202013900,0,train
202013918,0,test
202013942,0,test
202013959,1,test
202013967,1,test
202013975,1,test
202013983,1,test
202013991,1,test
202014007,0,test
202014015,1,test
202014023,1,train
202014031,1,test
202014056,1,train
202014064,1,test
202014072,0,test
202014080,1,test
202014098,1,train
202014106,1,train
202014114,1,train
202014122,1,test
202014130,1,test
202014148,1,test
202014155,1,test
202014163,1,test
202014189,1,test
202014205,1,train
202014239,1,train
202014247,1,train
202014254,1,test
202014262,1,train
202014270,1,test
202014288,1,test
202014296,1,test
202014304,1,train
202014312,1,test
202014320,1,train
202014338,1,train
202014346,1,train
202014353,1,train
202014361,1,test
202014379,1,test
202014387,1,test
202014395,1,test
202014403,1,test
202014411,1,test
202014429,1,train
202014437,1,train
202014445,1,test
202014452,1,train
202014460,1,test
202014478,1,test
202014486,1,test
202014494,1,test
202014502,1,test
202014510,1,test
202014528,1,test
202014536,1,train
202014544,1,test
202014569,1,test
202014577,1,test
202014593,1,test
202014601,1,test
202014619,1,test
202014627,1,test
202014643,1,test
202014650,1,test
202014684,1,validation
202014692,1,test
202014718,1,validation
202014726,1,validation
202014734,1,validation
202014742,1,validation
202014759,1,validation
202014767,1,validation
202014775,1,validation
202014791,1,validation
202014809,1,validation
202014817,1,validation
202014825,1,validation
202014833,1,validation
202023016,1,train
202023024,1,test
202023032,1,train
202023040,1,test
202023057,1,test
202023065,1,test
202023073,1,train
202023081,1,train
202023099,1,test
202023115,1,test
202023131,1,test
202023149,1,train
202023156,1,test
202023164,1,test
202023172,1,train
202023180,1,train
202023214,1,train
202023222,1,test
202023230,1,test
202023248,1,test
202023255,1,train
202023263,1,test
202023271,1,test
202023297,1,train
202023305,1,train
202023313,1,test
202023321,1,test
202023339,1,train
202023347,1,train
202023354,1,test
202023362,1,test
202023370,1,test
202023388,1,test
202023396,1,train
202023404,1,test
202023412,1,train
202023420,1,test
202023438,1,test
202023446,1,train
202023453,1,test
202023479,1,train
202023487,1,test
202023495,1,test
202023503,1,train
202023511,1,test
202023529,1,test
202023537,1,train
202023545,1,test
202023552,1,test
202023560,1,test
202023578,1,test
202023586,1,test
202023594,1,test
202023602,1,test
202023610,1,train
202023628,1,test
202023636,1,train
202023644,1,test
202023651,1,test
202023669,1,test
202023677,1,validation
202023693,1,validation
202023701,1,validation
202023727,1,validation
202023735,1,validation
202023743,1,validation
202023750,1,validation
202023768,1,validation
202023776,1,validation
202023784,1,validation
202023792,1,validation
202023800,1,validation
202023818,1,validation
202023826,1,validation
202023834,1,validation
202033536,1,train
202033544,1,test
202033551,1,test
202033569,1,test
202033585,1,test
202033593,1,test
202033601,1,test
202033619,1,test
202033635,1,test
202033643,1,test
202033650,1,test
202033668,1,test
202033676,1,test
202033684,1,train
202033700,1,train
202033718,1,train
202033726,1,test
202033734,1,test
202033742,1,test
202033759,1,test
202033775,1,test
202033783,1,test
202033817,1,test
202033825,1,test
202033841,1,train
202033858,1,test
202033874,1,test
202033882,1,validation
202033908,1,validation
202033916,1,validation
202033940,1,validation
202033957,1,validation
202033965,1,validation
202043519,0,test
202043527,0,test
202043535,0,train
202043543,0,test
202043550,0,train
202043576,0,test
202043584,0,test
202043592,0,test
202043600,1,test
202043634,0,train
202043642,1,train
202043659,0,train
202043667,0,train
202043675,0,test
202043683,0,test
202043691,0,test
202043709,0,test
202043717,0,train
202043725,0,train
202043733,0,train
202043741,0,train
202043758,0,test
202043766,1,train
202043774,0,train
202043782,1,test
202043790,1,train
202043808,0,test
202043816,0,train
202043824,1,test
202043832,1,test
202043840,0,test
202043857,0,train
202043865,0,train
202043873,1,train
202043881,1,test
202043899,1,test
202043915,1,test
202043923,1,test
202043931,1,test
202044244,1,test
202044251,1,test
202044269,1,test
202044475,1,test
202044483,0,test
202044491,0,test
202044517,0,train
202044525,1,test
202044533,0,train
202044541,1,test
202044558,0,train
202044566,0,test
202044574,0,test
202044582,1,train
202044590,0,train
202044608,0,test
202044616,1,test
202044624,1,train
202044632,0,test
202044640,0,test
202044780,1,train
202044798,0,test
202044806,1,test
202044822,1,test
202044830,0,test
202044848,1,train
202044855,1,test
202044863,0,train
202044905,1,train
202044988,1,train
202044996,0,train
202045019,1,test
202045043,0,test
202045050,1,train
202045068,0,train
202045076,0,test
202045084,1,test
202045100,0,test
202045118,1,test
202045126,1,test
202045134,1,test
202045142,0,test
202045159,0,test
202045167,0,test
202045175,1,train
202045183,1,test
202045191,1,test
202045209,1,train
202045217,1,test
202045225,1,test
202045233,1,test
202045258,1,test
202045266,1,test
202045282,1,test
202045290,1,validation
202045308,1,validation
202045340,1,validation
202045357,1,validation
202045365,1,validation
202045373,1,validation
202045381,1,validation
202045431,1,validation
202053526,1,train
202053534,1,test
202053542,1,test
202053583,1,test
202053591,1,train
202053609,1,test
202053625,1,test
202053641,1,test
202053658,1,test
202053666,1,test
202053674,1,test
202053682,1,train
202053716,1,validation
202053724,1,validation
202064028,1,test
202064036,1,test
202064044,1,train
202064051,1,test
202064069,1,test
